strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_no_stop,AVT,2022-05-25,41.4575,,,2022-06-09,43.6833,3_day_low,2409,99871.22,5361.89,0.053688,,,,11,93.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:41.4161; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-24 00:00:00; filter_close=40.9738; filter_ma50=38.3106; filter_avg_value_10=33.65; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ANF,2023-09-14,51.041,,,2023-09-19,50.6093,3_day_low,1090,55634.68,-470.5,-0.008457,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:50.9900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-13 00:00:00; filter_close=50.6400; filter_ma50=42.6596; filter_avg_value_10=82.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AUR,2023-09-15,3.2332,,,2023-09-19,3.1968,3_day_low,16962,54842.05,-617.93,-0.011267,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:3.2300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-14 00:00:00; filter_close=3.2200; filter_ma50=3.1768; filter_avg_value_10=26.74; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IOT,2023-09-18,27.9479,,,2023-09-19,26.7432,3_day_low,1956,54666.13,-2356.37,-0.043105,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.09; raw_entry=open:27.9200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=28.1400; filter_ma50=26.8272; filter_avg_value_10=152.08; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ELF,2023-09-18,124.8747,,,2023-09-19,121.4085,3_day_low,437,54570.27,-1514.76,-0.027758,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.14; raw_entry=open:124.7500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=125.7700; filter_ma50=124.2480; filter_avg_value_10=129.47; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,FSLY,2023-09-18,20.4204,,,2023-09-19,19.7702,3_day_low,2668,54481.63,-1734.7,-0.03184,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.82; raw_entry=open:20.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=20.5400; filter_ma50=19.8858; filter_avg_value_10=56.91; filter_adr20=5.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PARR,2023-09-18,34.8648,,,2023-09-20,33.6164,3_day_low,1559,54354.27,-1946.38,-0.035809,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:34.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-15 00:00:00; filter_close=34.4100; filter_ma50=32.8124; filter_avg_value_10=50.08; filter_adr20=3.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IONQ,2023-09-19,16.3664,,,2023-09-20,15.7043,3_day_low,3263,53403.4,-2160.33,-0.040453,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:16.3500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=16.1600; filter_ma50=16.1396; filter_avg_value_10=251.59; filter_adr20=9.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IOT,2023-09-19,27.3073,,,2023-09-20,25.8841,3_day_low,1949,53221.89,-2773.8,-0.052118,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.05; raw_entry=open:27.2800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=27.4500; filter_ma50=26.8510; filter_avg_value_10=127.70; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,RVMD,2023-09-19,30.6506,,,2023-09-20,30.5894,3_day_low,1731,53056.22,-106.01,-0.001998,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:30.6200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=30.9300; filter_ma50=29.9554; filter_avg_value_10=43.88; filter_adr20=3.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MQ,2023-09-19,6.2462,,,2023-09-20,6.0939,3_day_low,8506,53130.52,-1295.8,-0.024389,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:6.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=6.2900; filter_ma50=5.6746; filter_avg_value_10=30.06; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AAOI,2023-09-13,9.7597,,,2023-09-21,9.3506,3_day_low,5731,55933.13,-2344.61,-0.041918,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:9.7500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-12 00:00:00; filter_close=11.3600; filter_ma50=10.7974; filter_avg_value_10=29.38; filter_adr20=11.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,STRL,2023-09-13,76.076,,,2023-09-21,73.5464,3_day_low,730,55535.48,-1846.62,-0.033251,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=1.17; raw_entry=open:76.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-12 00:00:00; filter_close=76.0900; filter_ma50=69.1170; filter_avg_value_10=27.66; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IOT,2023-09-20,27.1771,,,2023-09-21,24.3057,3_day_low,1947,52913.91,-5590.77,-0.105658,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=0.73; raw_entry=open:27.1500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=27.1500; filter_ma50=26.8490; filter_avg_value_10=119.06; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,OII,2023-09-20,23.8238,,,2023-09-21,23.7163,3_day_low,2205,52531.48,-237.12,-0.004514,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:23.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=23.8300; filter_ma50=22.6878; filter_avg_value_10=30.98; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ARDX,2023-09-20,4.024,,,2023-09-21,3.8262,3_day_low,13040,52473.22,-2579.96,-0.049167,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.68; raw_entry=open:4.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=4.0100; filter_ma50=3.9430; filter_avg_value_10=32.89; filter_adr20=7.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DLO,2023-09-20,18.9625,,,2023-09-21,18.1151,3_day_low,2754,52222.73,-2333.87,-0.044691,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:18.9436; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=18.8006; filter_ma50=16.3774; filter_avg_value_10=36.82; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PR,2023-09-20,11.9726,,,2023-09-22,11.823,3_day_low,4387,52523.68,-656.31,-0.012495,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:11.9606; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=12.0684; filter_ma50=11.2746; filter_avg_value_10=150.67; filter_adr20=3.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ACHR,2023-09-21,5.8058,,,2023-09-22,5.4895,3_day_low,8873,51514.87,-2806.49,-0.054479,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:5.8000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=5.9800; filter_ma50=5.9720; filter_avg_value_10=55.27; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CELH,2023-09-21,59.4727,,,2023-09-22,56.1072,3_day_low,861,51206.04,-2897.76,-0.05659,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:59.4133; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=60.4700; filter_ma50=57.0098; filter_avg_value_10=246.20; filter_adr20=3.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TDS,2023-09-12,16.9222,,,2023-09-25,17.1554,3_day_low,3365,56943.09,784.71,0.013781,,,,9,98.0,entry=rsi2_next_open; setup_rsi2=1.91; raw_entry=open:16.9053; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-11 00:00:00; filter_close=16.9148; filter_ma50=12.8102; filter_avg_value_10=34.24; filter_adr20=5.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EDU,2023-09-21,53.4008,,,2023-09-25,52.3066,3_day_low,955,50997.74,-1044.93,-0.02049,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:53.3474; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=54.2478; filter_ma50=51.9892; filter_avg_value_10=58.05; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VNO,2023-09-22,22.1052,,,2023-09-25,21.1192,3_day_low,2336,51637.79,-2303.23,-0.044604,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:22.0831; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-21 00:00:00; filter_close=21.8451; filter_ma50=21.5213; filter_avg_value_10=78.38; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DLO,2023-09-21,18.1513,,,2023-09-27,17.6769,3_day_low,2815,51095.97,-1335.38,-0.026135,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:18.1332; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=18.4669; filter_ma50=16.4979; filter_avg_value_10=34.46; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,INSM,2023-09-21,25.6957,,,2023-09-28,25.4345,3_day_low,1983,50954.51,-517.82,-0.010162,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:25.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=25.5200; filter_ma50=22.7584; filter_avg_value_10=39.11; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NTNX,2023-09-19,34.3843,,,2023-10-02,34.5854,3_day_low,1547,53192.59,310.99,0.005847,,,,9,92.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:34.3500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-18 00:00:00; filter_close=34.4300; filter_ma50=31.0897; filter_avg_value_10=69.54; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ACB,2023-09-28,5.9559,,,2023-10-02,5.6144,3_day_low,8878,52876.92,-3032.46,-0.057349,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:5.9500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-27 00:00:00; filter_close=6.6700; filter_ma50=5.8778; filter_avg_value_10=32.37; filter_adr20=18.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PARR,2023-09-20,33.6837,,,2023-10-03,35.1149,3_day_low,1551,52243.34,2219.79,0.042489,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=1.18; raw_entry=open:33.6500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=33.7800; filter_ma50=33.0742; filter_avg_value_10=54.71; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AFRM,2023-09-25,20.02,,,2023-10-03,19.98,3_day_low,2572,51491.44,-102.88,-0.001998,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:20.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-22 00:00:00; filter_close=20.1800; filter_ma50=18.5026; filter_avg_value_10=309.62; filter_adr20=6.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CHTR,2023-09-26,430.3299,,,2023-10-03,431.7378,3_day_low,118,50778.93,166.14,0.003272,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:429.9000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-25 00:00:00; filter_close=440.0200; filter_ma50=421.4908; filter_avg_value_10=509.79; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,RELY,2023-09-27,24.1441,,,2023-10-03,24.5454,3_day_low,2146,51813.28,861.21,0.016621,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:24.1200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-26 00:00:00; filter_close=24.1200; filter_ma50=23.1298; filter_avg_value_10=51.57; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JXN,2023-09-27,34.7572,,,2023-10-03,34.1333,3_day_low,1494,51927.28,-932.17,-0.017951,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:34.7225; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-26 00:00:00; filter_close=34.4677; filter_ma50=31.9423; filter_avg_value_10=49.93; filter_adr20=2.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ESTC,2023-09-20,77.107,,,2023-10-04,78.8611,3_day_low,681,52509.89,1194.5,0.022748,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:77.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-19 00:00:00; filter_close=77.0500; filter_ma50=66.7356; filter_avg_value_10=83.47; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PDD,2023-09-21,92.0319,,,2023-10-04,97.2726,3_day_low,553,50893.66,2898.1,0.056944,,,,9,95.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:91.9400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=94.4800; filter_ma50=86.7610; filter_avg_value_10=974.74; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HLX,2023-10-05,10.2002,,,2023-10-06,9.8801,3_day_low,5115,52173.97,-1637.21,-0.03138,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:10.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=10.3400; filter_ma50=10.1768; filter_avg_value_10=26.16; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VST,2023-10-04,31.5046,,,2023-10-12,30.8361,3_day_low,1643,51762.08,-1098.4,-0.02122,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:31.4731; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-03 00:00:00; filter_close=31.2874; filter_ma50=30.2190; filter_avg_value_10=152.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MNSO,2023-10-05,22.7711,,,2023-10-12,23.1421,3_day_low,2296,52282.41,851.96,0.016295,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:22.7483; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=22.8688; filter_ma50=21.8332; filter_avg_value_10=42.62; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,INSM,2023-10-05,24.1241,,,2023-10-12,23.986,3_day_low,2163,52180.43,-298.73,-0.005725,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:24.1000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=24.1500; filter_ma50=23.7014; filter_avg_value_10=30.72; filter_adr20=3.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,FN,2023-09-14,149.3092,,,2023-10-13,174.4454,3_day_low,373,55692.32,9375.81,0.16835,,,,21,94.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:149.1600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-13 00:00:00; filter_close=148.1800; filter_ma50=134.7820; filter_avg_value_10=37.86; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CLS,2023-09-21,22.2122,,,2023-10-13,25.8941,3_day_low,2318,51487.86,8534.62,0.16576,,,,16,98.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:22.1900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-20 00:00:00; filter_close=22.4800; filter_ma50=20.7318; filter_avg_value_10=34.13; filter_adr20=3.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CRS,2023-10-04,63.504,,,2023-10-13,65.588,3_day_low,813,51628.79,1694.26,0.032816,,,,7,95.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:63.4406; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-03 00:00:00; filter_close=63.4308; filter_ma50=61.0189; filter_avg_value_10=30.36; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JOYY,2023-10-02,34.6627,,,2023-10-16,36.8083,3_day_low,1513,52444.68,3246.29,0.061899,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=4.40; raw_entry=open:34.6281; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-09-29 00:00:00; filter_close=34.6281; filter_ma50=31.7248; filter_avg_value_10=28.38; filter_adr20=2.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SN,2023-10-13,40.6455,,,2023-10-16,39.5934,3_day_low,1310,53245.63,-1378.3,-0.025886,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=0.88; raw_entry=open:40.6049; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-12 00:00:00; filter_close=41.3180; filter_ma50=36.9322; filter_avg_value_10=25.31; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NTNX,2023-10-05,34.054,,,2023-10-17,37.942,3_day_low,1528,52034.54,5940.86,0.114172,,,,8,92.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:34.0200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-04 00:00:00; filter_close=34.0300; filter_ma50=32.4393; filter_avg_value_10=98.18; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HCC,2023-10-17,46.558,,,2023-10-19,46.465,3_day_low,1141,53122.66,-106.14,-0.001998,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:46.5115; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-16 00:00:00; filter_close=46.7558; filter_ma50=43.3126; filter_avg_value_10=30.63; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NUVL,2023-10-18,52.5225,,,2023-10-19,50.3796,3_day_low,1013,53205.26,-2170.76,-0.0408,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.16; raw_entry=open:52.4700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-17 00:00:00; filter_close=53.1600; filter_ma50=47.5316; filter_avg_value_10=105.69; filter_adr20=8.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CCC,2023-10-16,12.3423,,,2023-10-20,12.2977,3_day_low,4302,53096.7,-192.04,-0.003617,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:12.3300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-13 00:00:00; filter_close=12.3000; filter_ma50=11.3912; filter_avg_value_10=35.88; filter_adr20=2.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ONTO,2023-10-19,126.136,,,2023-10-20,120.7991,3_day_low,416,52472.58,-2220.16,-0.042311,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:126.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-18 00:00:00; filter_close=125.7600; filter_ma50=125.1370; filter_avg_value_10=207.89; filter_adr20=4.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NUVL,2023-10-19,53.4534,,,2023-10-23,50.0699,3_day_low,988,52811.96,-3342.92,-0.063299,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=1.12; raw_entry=open:53.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-18 00:00:00; filter_close=53.0500; filter_ma50=47.7118; filter_avg_value_10=75.43; filter_adr20=8.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JBL,2023-10-20,129.1642,,,2023-10-23,123.4518,3_day_low,404,52182.32,-2307.79,-0.044226,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:129.0351; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=129.6218; filter_ma50=114.8386; filter_avg_value_10=238.05; filter_adr20=3.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NTNX,2023-10-20,36.5865,,,2023-10-23,35.1348,3_day_low,1421,51989.49,-2062.9,-0.039679,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:36.5500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=36.7700; filter_ma50=34.1141; filter_avg_value_10=104.81; filter_adr20=3.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,FUTU,2023-10-20,55.7194,,,2023-10-23,54.6388,3_day_low,931,51874.75,-1005.99,-0.019393,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:55.6637; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-19 00:00:00; filter_close=56.1830; filter_ma50=54.7406; filter_avg_value_10=147.70; filter_adr20=4.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NUVL,2023-10-23,50.4204,,,2023-10-24,49.6403,3_day_low,1026,51731.3,-800.34,-0.015471,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:50.3700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=51.0600; filter_ma50=48.0136; filter_avg_value_10=66.77; filter_adr20=8.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CDNS,2023-10-23,239.3191,,,2023-10-24,234.4553,3_day_low,217,51932.24,-1055.44,-0.020323,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:239.0800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=238.6400; filter_ma50=236.8590; filter_avg_value_10=336.81; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JBL,2023-10-23,123.6989,,,2023-10-25,121.8423,3_day_low,418,51706.16,-776.07,-0.015009,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=1.87; raw_entry=open:123.5754; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2023-10-20 00:00:00; filter_close=124.3312; filter_ma50=115.2059; filter_avg_value_10=248.70; filter_adr20=3.32; rs_bucket=rs90_100
